Timestamp,Latitude,Longitude,Value
08/04/2013 02:59:33,-32.417185,22.700175,75.675227
08/04/2013 02:59:30,-32.422648,22.709193,74.61651
08/04/2013 02:59:27,-32.427925,22.71787,68.321749
08/04/2013 02:59:24,-32.432778,22.725777,67.055892
08/04/2013 02:59:21,-32.43786,22.734133,72.591139
08/04/2013 02:59:18,-32.443185,22.74287,74.121675
08/04/2013 02:59:15,-32.448603,22.751768,73.603825
08/04/2013 02:59:12,-32.453773,22.760258,72.694709
08/04/2013 02:59:09,-32.459072,22.768965,72.752248
08/04/2013 02:59:05,-32.464385,22.777718,72.729233
07/04/2013 21:48:41,-32.496125,22.82994,71.589962
07/04/2013 21:48:32,-32.501255,22.838368,67.182478
07/04/2013 21:46:48,-32.505918,22.846057,59.771461
07/04/2013 21:46:45,-32.510703,22.853898,68.862615
07/04/2013 21:44:58,-32.51495,22.862788,75.030791
07/04/2013 21:44:56,-32.517777,22.873027,72.844311
07/04/2013 21:44:54,-32.520545,22.882967,65.398771
07/04/2013 21:44:52,-32.523295,22.892842,75.491102
07/04/2013 21:42:11,-32.526205,22.903282,72.844311
07/04/2013 21:41:40,-32.529025,22.913413,71.647501
07/04/2013 21:41:09,-32.531827,22.923425,70.749893
07/04/2013 21:40:38,-32.534592,22.933442,72.464554
07/04/2013 21:40:07,-32.53745,22.943768,74.754604
07/04/2013 21:39:36,-32.540402,22.954383,73.868504
07/04/2013 21:39:05,-32.543227,22.964537,71.187189
07/04/2013 21:38:34,-32.546032,22.97463,74.20223
07/04/2013 21:38:18,-32.548915,22.985045,74.018105
07/04/2013 21:38:16,-32.55167,22.994965,73.120498
07/04/2013 21:38:14,-32.554592,23.005488,72.441538
07/04/2013 21:38:12,-32.557415,23.015662,72.602647
07/04/2013 21:38:10,-32.560265,23.02597,73.822473
07/04/2013 21:38:08,-32.563118,23.036287,72.545108
07/04/2013 21:38:06,-32.56598,23.046648,74.052629
07/04/2013 21:38:03,-32.568092,23.054265,72.176859
07/04/2013 21:37:19,-32.570902,23.06723,75.019283
07/04/2013 21:37:15,-32.571537,23.078077,74.121675
07/04/2013 21:37:13,-32.572187,23.089113,74.225245
07/04/2013 21:37:10,-32.572812,23.099763,70.611799
07/04/2013 21:37:07,-32.57326,23.107622,72.510585
07/04/2013 21:37:04,-32.573735,23.116178,67.021369
07/04/2013 21:37:00,-32.574245,23.124712,57.95323
07/04/2013 21:36:58,-32.574852,23.135173,75.042299
07/04/2013 21:36:55,-32.575478,23.146188,74.51294
07/04/2013 21:36:41,-32.57611,23.157053,73.062959
07/04/2013 21:36:38,-32.576748,23.167983,73.856996
07/04/2013 21:36:36,-32.577367,23.178868,68.966185
07/04/2013 21:36:32,-32.577557,23.189012,70.013394
07/04/2013 21:36:29,-32.577673,23.199405,70.105457
07/04/2013 21:36:26,-32.577772,23.206877,65.651942
07/04/2013 21:36:23,-32.577885,23.216828,73.707395
07/04/2013 21:36:21,-32.578012,23.227903,77.056162
07/04/2013 21:36:17,-32.578152,23.23938,77.896231
07/04/2013 21:36:14,-32.57829,23.250748,76.124031
07/04/2013 21:36:11,-32.578423,23.261927,75.283962
07/04/2013 21:36:08,-32.578557,23.272918,73.707395
07/04/2013 21:36:06,-32.578677,23.28325,64.09839
07/04/2013 21:36:02,-32.578343,23.292052,66.066222
07/04/2013 21:22:27,-32.57719,23.302532,74.904205
07/04/2013 21:21:55,-32.575993,23.313387,73.350653
07/04/2013 21:21:24,-32.574818,23.323965,70.646323
07/04/2013 21:20:53,-32.573595,23.334938,76.434741
07/04/2013 21:20:22,-32.572368,23.346033,75.283962
07/04/2013 21:19:51,-32.571155,23.356973,73.89152
07/04/2013 21:19:20,-32.569972,23.367728,74.282784
07/04/2013 21:18:50,-32.568768,23.378447,74.892697
07/04/2013 21:18:18,-32.56758,23.389287,73.028435
07/04/2013 21:17:48,-32.566405,23.39988,72.314952
07/04/2013 21:17:17,-32.565202,23.410642,74.029613
07/04/2013 21:16:46,-32.563977,23.421722,76.918068
07/04/2013 21:16:15,-32.562768,23.43265,72.821295
07/04/2013 21:15:44,-32.561573,23.443295,73.477239
07/04/2013 21:15:13,-32.560408,23.453757,73.937551
07/04/2013 21:14:44,-32.559203,23.464542,73.235576
07/04/2013 21:14:11,-32.558013,23.475143,72.257413
07/04/2013 21:13:40,-32.55682,23.485803,74.340323
07/04/2013 21:13:10,-32.555598,23.496745,74.743096
07/04/2013 21:12:41,-32.554372,23.507703,76.204585
07/04/2013 21:12:39,-32.553145,23.518713,74.156199
07/04/2013 21:12:37,-32.551953,23.529542,71.612977
07/04/2013 21:12:35,-32.54929,23.539543,73.511763
07/04/2013 21:12:34,-32.542375,23.547055,75.39904
07/04/2013 21:12:31,-32.53462,23.55352,75.732766
07/04/2013 21:09:32,-32.52709,23.56026,74.950236
07/04/2013 21:09:02,-32.523402,23.5705,77.297825
07/04/2013 21:08:30,-32.521328,23.581665,76.28514
07/04/2013 21:08:16,-32.519363,23.592218,73.396685
07/04/2013 21:08:14,-32.517365,23.602992,73.224068
07/04/2013 21:08:12,-32.5154,23.613522,73.132005
07/04/2013 21:08:10,-32.513398,23.624313,75.445071
07/04/2013 21:08:08,-32.511432,23.634872,75.249439
07/04/2013 21:08:07,-32.50959,23.645738,73.477239
07/04/2013 21:08:04,-32.508017,23.656417,74.052629
07/04/2013 21:08:02,-32.506435,23.66706,73.454224
07/04/2013 21:08:00,-32.504268,23.674842,76.676405
07/04/2013 21:07:35,-32.499472,23.689425,75.468087
07/04/2013 21:07:28,-32.496127,23.699587,75.629196
07/04/2013 21:07:24,-32.493048,23.709888,72.510585
07/04/2013 21:07:21,-32.491175,23.720183,75.905383
07/04/2013 21:07:18,-32.489197,23.731005,74.812143
07/04/2013 21:07:16,-32.48719,23.74199,76.676405
07/04/2013 21:07:12,-32.485187,23.752978,75.652211
07/04/2013 21:07:09,-32.483177,23.763977,77.286318
07/04/2013 21:07:05,-32.481018,23.77494,75.732766
07/04/2013 21:07:03,-32.478768,23.78573,76.308155
07/04/2013 21:06:59,-32.47647,23.796708,75.387532
07/04/2013 20:57:37,-32.474242,23.807422,74.501432
07/04/2013 20:57:07,-32.471957,23.81824,73.868504
07/04/2013 20:56:36,-32.469322,23.828677,78.644237
07/04/2013 20:56:04,-32.466662,23.839418,73.741918
07/04/2013 20:55:33,-32.464032,23.849923,74.581987
07/04/2013 20:55:02,-32.461408,23.860392,74.40937
07/04/2013 20:54:31,-32.458767,23.870963,72.694709
07/04/2013 20:54:00,-32.459218,23.881108,64.535686
07/04/2013 20:53:30,-32.459843,23.890303,60.553991
07/04/2013 20:52:59,-32.46042,23.898743,53.775903
07/04/2013 20:52:28,-32.461002,23.90736,66.158285
07/04/2013 20:51:59,-32.461692,23.917448,69.748715
07/04/2013 20:51:26,-32.462337,23.92766,68.678491
07/04/2013 20:50:55,-32.462743,23.937585,66.699151
07/04/2013 20:50:24,-32.46315,23.94749,65.490833
07/04/2013 20:49:53,-32.463525,23.956578,60.266296
07/04/2013 20:49:22,-32.463858,23.964498,43.706586
07/04/2013 20:48:51,-32.464042,23.968303,5.293583
07/04/2013 20:48:24,-32.464085,23.968535,0
07/04/2013 20:47:49,-32.464085,23.968535,0
07/04/2013 20:47:18,-32.464083,23.968535,0
07/04/2013 20:46:47,-32.464083,23.968533,0
07/04/2013 20:46:17,-32.464083,23.968532,0
07/04/2013 20:45:46,-32.464082,23.96853,0
07/04/2013 20:45:15,-32.464083,23.96853,0
07/04/2013 20:44:44,-32.464083,23.96853,0
07/04/2013 20:44:13,-32.464083,23.96853,0
07/04/2013 20:43:42,-32.464083,23.96853,0
07/04/2013 20:43:11,-32.464082,23.96853,0.046031
07/04/2013 20:42:40,-32.46408,23.968528,0
07/04/2013 20:42:09,-32.464078,23.968525,0
07/04/2013 20:41:39,-32.464077,23.968523,0
07/04/2013 20:41:07,-32.464075,23.968523,0
